Num_Acc,catv,jour,mois,an,hrmn,lum,atm,lat,long,grav,situ
202100017405,1,22,9,2021,14:05,1,1.0, -20.9455900000,55.2982500000,4,1.0
202100017413,1,22,9,2021,18:15,1,1.0,48.7356970000,2.2380670000,1,1.0
202100017413,1,22,9,2021,18:15,1,1.0,48.7356970000,2.2380670000,4,1.0
202100017436,1,21,9,2021,13:38,1,7.0,48.0624500000,7.3626900000,1,5.0
202100017436,1,21,9,2021,13:38,1,7.0,48.0624500000,7.3626900000,4,5.0
202100017439,1,22,9,2021,17:55,1,1.0,43.2854000000, -0.3807200000,1,1.0
202100017439,1,22,9,2021,17:55,1,1.0,43.2854000000, -0.3807200000,4,1.0
202100017454,50,22,9,2021,08:25,1,1.0,47.3852125581,0.7069741309,1,1.0
202100017454,50,22,9,2021,08:25,1,1.0,47.3852125581,0.7069741309,3,1.0
202100017456,1,22,9,2021,18:50,1,1.0,48.1012000000, -1.6900300000,1,1.0
202100017456,1,22,9,2021,18:50,1,1.0,48.1012000000, -1.6900300000,4,1.0
202100017458,50,22,9,2021,18:20,1,7.0,43.6220800000,3.8829000000,1,1.0
202100017458,50,22,9,2021,18:20,1,7.0,43.6220800000,3.8829000000,4,1.0
202100017464,1,22,9,2021,15:10,1,7.0,44.5778000000, -1.1423000000,1,1.0
202100017464,1,22,9,2021,15:10,1,7.0,44.5778000000, -1.1423000000,4,1.0
202100017466,50,22,9,2021,18:42,1,1.0,48.4020320000, -4.4668830000,4,1.0
202100017466,50,22,9,2021,18:42,1,1.0,48.4020320000, -4.4668830000,1,1.0
202100017480,50,21,9,2021,10:18,1,1.0,43.3006900000,5.3863900000,1,1.0
202100017480,50,21,9,2021,10:18,1,1.0,43.3006900000,5.3863900000,4,1.0
202100017483,80,21,9,2021,18:50,1,1.0,49.8511421579,3.2869527913,1,1.0
202100017483,80,21,9,2021,18:50,1,1.0,49.8511421579,3.2869527913,3,1.0
202100017489,1,22,9,2021,21:09,5,1.0,48.8883510000,2.3495800000,4,1.0
202100017489,1,22,9,2021,21:09,5,1.0,48.8883510000,2.3495800000,1,1.0
202100017494,50,22,9,2021,11:20,1,1.0,48.8377920000,2.3311630000,1,6.0
202100017494,50,22,9,2021,11:20,1,1.0,48.8377920000,2.3311630000,4,6.0
202100017495,80,22,9,2021,20:04,5,1.0,48.8358740000,2.3587690000,4,5.0
202100017495,80,22,9,2021,20:04,5,1.0,48.8358740000,2.3587690000,1,5.0
202100017497,80,22,9,2021,13:41,1,1.0,48.8299330000,2.3484810000,1,5.0
202100017497,80,22,9,2021,13:41,1,1.0,48.8299330000,2.3484810000,4,5.0
202100017501,1,22,9,2021,11:15,1,7.0,48.8467740000,2.3817490000,1,1.0
202100017501,1,22,9,2021,11:15,1,7.0,48.8467740000,2.3817490000,4,1.0
202100017503,1,22,9,2021,01:05,5,1.0,48.8570399390,2.3981469870,4,5.0
202100017503,1,22,9,2021,01:05,5,1.0,48.8570399390,2.3981469870,1,5.0
202100017507,1,20,9,2021,18:50,1,1.0,48.8069800000,2.4653900000,1,1.0
202100017507,1,20,9,2021,18:50,1,1.0,48.8069800000,2.4653900000,4,1.0
202100017521,50,21,9,2021,08:35,1,1.0,48.8873325043,2.2005797385,4,1.0
202100017521,50,21,9,2021,08:35,1,1.0,48.8873325043,2.2005797385,1,1.0
202100017525,1,22,9,2021,10:20,1,1.0,48.7545978696,2.2976656518,4,1.0
202100017525,1,22,9,2021,10:20,1,1.0,48.7545978696,2.2976656518,1,1.0
202100017535,80,22,9,2021,17:20,1,1.0,48.6741760000,2.2198500000,3,1.0
202100017535,80,22,9,2021,17:20,1,1.0,48.6741760000,2.2198500000,1,1.0
202100017547,1,23,9,2021,08:20,2,5.0,44.3193940000,0.5761370000,2,1.0
202100017547,1,23,9,2021,08:20,2,5.0,44.3193940000,0.5761370000,1,1.0
202100017569,1,22,9,2021,14:45,1,1.0,49.0380750000,1.8719300000,3,5.0
202100017570,1,21,9,2021,08:05,2,7.0,48.8532830000,1.9095450000,1,1.0
202100017570,1,21,9,2021,08:05,2,7.0,48.8532830000,1.9095450000,3,1.0
202100017578,1,23,9,2021,15:00,1,1.0,45.9014030000,6.8291510000,2,1.0
202100017579,50,22,9,2021,17:55,1,7.0,45.5936377603,5.8862376910,3,5.0
202100017579,50,22,9,2021,17:55,1,7.0,45.5936377603,5.8862376910,1,5.0
202100017583,1,22,9,2021,09:00,1,7.0,47.2932170000, -1.4934970000,3,1.0
202100017583,1,22,9,2021,09:00,1,7.0,47.2932170000, -1.4934970000,1,1.0
202100017585,1,20,5,2021,10:42,1,1.0,50.6110770000,3.2030510000,4,1.0
202100017585,1,20,5,2021,10:42,1,1.0,50.6110770000,3.2030510000,1,1.0
202100017600,1,21,9,2021,08:10,1,1.0,48.7909100000,2.4989900000,4,1.0
202100017600,1,21,9,2021,08:10,1,1.0,48.7909100000,2.4989900000,1,1.0
202100017610,1,21,9,2021,09:30,1,1.0,45.7597500000,4.8581100000,4,1.0
202100017610,1,21,9,2021,09:30,1,1.0,45.7597500000,4.8581100000,1,1.0
202100017611,50,21,9,2021,07:30,1,1.0,45.7289603903,4.8663203485,3,1.0
202100017611,50,21,9,2021,07:30,1,1.0,45.7289603903,4.8663203485,1,1.0
202100017612,50,20,9,2021,11:45,1,2.0,45.7030500000,4.8874300000,4,1.0
202100017612,50,20,9,2021,11:45,1,2.0,45.7030500000,4.8874300000,1,1.0
202100017627,1,20,9,2021,16:00,1,8.0,48.5996400000,7.7595100000,4,6.0
202100017627,1,20,9,2021,16:00,1,8.0,48.5996400000,7.7595100000,1,6.0
202100017630,50,20,9,2021,20:00,2,1.0,45.7816500000,3.1180000000,4,4.0
202100017630,50,20,9,2021,20:00,2,1.0,45.7816500000,3.1180000000,1,4.0
202100017632,1,21,9,2021,19:16,1,1.0,49.2463790000,2.4707890000,4,1.0
202100017632,1,21,9,2021,19:16,1,1.0,49.2463790000,2.4707890000,1,1.0
202100017641,1,20,9,2021,09:15,1,1.0,47.4754800000, -0.5831600000,4,1.0
202100017641,1,20,9,2021,09:15,1,1.0,47.4754800000, -0.5831600000,1,1.0
202100017666,1,20,9,2021,16:27,1,1.0,48.2727200000,4.0566400000,4,1.0
202100017666,1,20,9,2021,16:27,1,1.0,48.2727200000,4.0566400000,1,1.0
202100017667,50,18,9,2021,05:00,5,1.0,43.7405000000,7.4212000000,3,1.0
202100017671,1,21,9,2021,17:35,1,1.0,48.8763140000,2.3876200000,1,5.0
202100017671,1,21,9,2021,17:35,1,1.0,48.8763140000,2.3876200000,4,5.0
202100017672,1,21,9,2021,10:20,1,1.0,48.8820620000,2.3742770000,4,1.0
202100017672,1,21,9,2021,10:20,1,1.0,48.8820620000,2.3742770000,1,1.0
202100017673,1,21,9,2021,09:21,1,1.0,48.8898824096,2.3966277761,1,5.0
202100017673,1,21,9,2021,09:21,1,1.0,48.8898824096,2.3966277761,4,5.0
202100017675,1,21,9,2021,15:40,1,1.0,48.8388500000,2.3609860000,1,1.0
202100017675,1,21,9,2021,15:40,1,1.0,48.8388500000,2.3609860000,4,1.0
202100017676,1,21,9,2021,10:15,1,1.0,48.8383220000,2.3727830000,1,5.0
202100017676,1,21,9,2021,10:15,1,1.0,48.8383220000,2.3727830000,4,5.0
202100017681,50,21,9,2021,16:50,1,1.0,48.8646332533,2.3647308790,1,1.0
202100017681,50,21,9,2021,16:50,1,1.0,48.8646332533,2.3647308790,4,1.0
202100017682,80,21,9,2021,13:00,1,1.0,48.8521626430,2.3608944705,4,5.0
202100017682,80,21,9,2021,13:00,1,1.0,48.8521626430,2.3608944705,1,5.0
202100017682,1,21,9,2021,13:00,1,1.0,48.8521626430,2.3608944705,4,5.0
202100017682,1,21,9,2021,13:00,1,1.0,48.8521626430,2.3608944705,1,5.0
202100017683,1,19,9,2021,15:30,1,1.0,48.8348200000,2.5051000000,1,1.0
202100017683,1,19,9,2021,15:30,1,1.0,48.8348200000,2.5051000000,4,1.0
202100017706,1,20,9,2021,18:15,1,1.0,48.9119317974,2.2868111730,1,1.0
202100017706,1,20,9,2021,18:15,1,1.0,48.9119317974,2.2868111730,4,1.0
202100017722,1,22,9,2021,17:15,1,1.0,46.8558070000,5.3633990000,3,1.0
202100017722,1,22,9,2021,17:15,1,1.0,46.8558070000,5.3633990000,1,1.0
202100017730,50,21,9,2021,21:30,3,1.0,49.3114560000, -0.5000600000,3,1.0
202100017734,1,21,9,2021,10:00,1,1.0,46.4245110000, -1.4941100000,1,1.0
202100017734,1,21,9,2021,10:00,1,1.0,46.4245110000, -1.4941100000,4,1.0
202100017754,1,7,9,2021,18:00,1,1.0,45.1385110000,5.7025750000,3,5.0
202100017754,1,7,9,2021,18:00,1,1.0,45.1385110000,5.7025750000,1,5.0
202100017756,1,21,9,2021,17:15,1,1.0,45.8259400000,4.9479940000,1,1.0
202100017756,1,21,9,2021,17:15,1,1.0,45.8259400000,4.9479940000,4,1.0
202100017757,1,31,8,2021,12:35,1,1.0,44.9127450000,0.6677840000,4,1.0
202100017757,1,31,8,2021,12:35,1,1.0,44.9127450000,0.6677840000,1,1.0
202100017788,1,20,9,2021,13:15,1,1.0, -21.3332900000,55.4752600000,1,1.0
202100017788,1,20,9,2021,13:15,1,1.0, -21.3332900000,55.4752600000,4,1.0
202100017792,50,20,9,2021,12:20,1,2.0,45.7679420718,4.8440587521,4,1.0
202100017792,50,20,9,2021,12:20,1,2.0,45.7679420718,4.8440587521,1,1.0
202100017807,1,11,9,2021,10:00,1,1.0,49.8792258371,2.3352421757,4,1.0
202100017807,1,11,9,2021,10:00,1,1.0,49.8792258371,2.3352421757,1,1.0
202100017809,50,14,9,2021,08:15,1,1.0,49.8885600000,2.3028800000,1,1.0
202100017809,50,14,9,2021,08:15,1,1.0,49.8885600000,2.3028800000,4,1.0
202100017811,1,14,9,2021,07:40,1,2.0,49.8779700000,2.2809000000,4,1.0
202100017811,1,14,9,2021,07:40,1,2.0,49.8779700000,2.2809000000,1,1.0
202100017818,50,17,9,2021,18:20,1,1.0,49.5068600000,0.0754000000,4,1.0
202100017824,1,20,9,2021,10:40,1,2.0,43.3185600000, -0.3600700000,4,1.0
202100017824,1,20,9,2021,10:40,1,2.0,43.3185600000, -0.3600700000,1,1.0
202100017826,1,20,9,2021,14:17,1,1.0,45.7759100000,3.0680100000,1,1.0
202100017826,1,20,9,2021,14:17,1,1.0,45.7759100000,3.0680100000,4,1.0
202100017834,1,16,9,2021,15:20,1,1.0,46.9786000000,3.1661600000,1,1.0
202100017834,1,16,9,2021,15:20,1,1.0,46.9786000000,3.1661600000,3,1.0
202100017843,50,20,9,2021,07:20,5,1.0,47.2193900000, -1.6215900000,4,1.0
202100017843,50,20,9,2021,07:20,5,1.0,47.2193900000, -1.6215900000,1,1.0
202100017850,1,20,9,2021,11:10,1,1.0,44.7992470000, -0.5982210000,4,1.0
202100017850,1,20,9,2021,11:10,1,1.0,44.7992470000, -0.5982210000,1,1.0
202100017877,50,20,9,2021,07:15,2,2.0,48.8436140000,2.2957670000,1,1.0
202100017877,50,20,9,2021,07:15,2,2.0,48.8436140000,2.2957670000,4,1.0
202100017878,1,20,9,2021,13:45,1,8.0,48.8345736359,2.3673703775,1,5.0
202100017878,1,20,9,2021,13:45,1,8.0,48.8345736359,2.3673703775,4,5.0
202100017891,1,16,9,2021,11:00,1,1.0,48.8392400000,2.1962000000,4,1.0
202100017895,1,20,9,2021,09:10,1,8.0,48.8264204396,2.2784598815,4,1.0
202100017895,1,20,9,2021,09:10,1,8.0,48.8264204396,2.2784598815,1,1.0
202100017939,1,16,9,2021,10:50,1,1.0,47.3901996306,0.5469410894,3,1.0
202100017939,1,16,9,2021,10:50,1,1.0,47.3901996306,0.5469410894,1,1.0
202100017940,1,21,9,2021,15:45,1,1.0,4.8813646562, -52.3446563333,1,1.0
202100017940,1,21,9,2021,15:45,1,1.0,4.8813646562, -52.3446563333,3,1.0
202100017943,50,20,9,2021,17:10,1,1.0,43.7405030000,4.7898240000,1,1.0
202100017943,50,20,9,2021,17:10,1,1.0,43.7405030000,4.7898240000,4,1.0
202100017948,1,21,9,2021,11:50,1,1.0,44.0881010000,5.0072010000,3,1.0
202100017976,1,31,5,2021,17:15,1,1.0,45.3754200000,5.5807800000,1,1.0
202100017976,1,31,5,2021,17:15,1,1.0,45.3754200000,5.5807800000,4,1.0
202100017983,50,19,9,2021,01:00,5,3.0,45.7528000000,4.8520900000,3,1.0
202100017983,50,19,9,2021,01:00,5,3.0,45.7528000000,4.8520900000,1,1.0
202100017993,1,19,9,2021,14:25,1,1.0,49.0045690000,1.9671110000,4,1.0
202100017993,1,19,9,2021,14:25,1,1.0,49.0045690000,1.9671110000,1,1.0
202100017999,1,19,9,2021,19:45,1,1.0,49.4330432787,2.0847279131,1,4.0
202100017999,1,19,9,2021,19:45,1,1.0,49.4330432787,2.0847279131,4,4.0
202100018022,50,18,9,2021,12:10,1,1.0,48.8369070000,2.2958210000,1,6.0
202100018022,50,18,9,2021,12:10,1,1.0,48.8369070000,2.2958210000,4,6.0
202100018028,1,19,9,2021,12:35,1,1.0,48.8652000000,2.3676810000,4,5.0
202100018030,1,19,9,2021,18:40,2,1.0,48.8605034015,2.3421397805,4,5.0
202100018030,50,19,9,2021,18:40,2,1.0,48.8605034015,2.3421397805,4,5.0
202100018075,1,11,9,2021,11:30,1,1.0,43.4948060000,5.2167890000,1,1.0
202100018075,1,11,9,2021,11:30,1,1.0,43.4948060000,5.2167890000,3,1.0
202100018081,1,13,9,2021,08:15,1,1.0,45.0826570000,5.7661490000,1,6.0
202100018081,1,13,9,2021,08:15,1,1.0,45.0826570000,5.7661490000,3,6.0
202100018110,1,18,9,2021,22:40,5,8.0,45.7699700000,4.8584800000,1,5.0
202100018110,1,18,9,2021,22:40,5,8.0,45.7699700000,4.8584800000,4,5.0
202100018118,1,14,9,2021,17:00,1,1.0,45.8136400000,4.9046300000,4,1.0
202100018118,1,14,9,2021,17:00,1,1.0,45.8136400000,4.9046300000,1,1.0
202100018119,1,18,9,2021,03:15,4,1.0,45.7266290567,4.8160095710,1,5.0
202100018119,1,18,9,2021,03:15,4,1.0,45.7266290567,4.8160095710,4,5.0
202100018131,1,18,9,2021,04:18,5,8.0,43.4817800000, -1.5087100000,3,1.0
202100018131,1,18,9,2021,04:18,5,8.0,43.4817800000, -1.5087100000,1,1.0
202100018132,1,17,9,2021,12:00,1,1.0,50.9632700000,1.8446200000,4,1.0
202100018132,1,17,9,2021,12:00,1,1.0,50.9632700000,1.8446200000,1,1.0
202100018136,80,18,9,2021,17:00,1,1.0,49.2648265000,4.0099828300,4,1.0
202100018136,80,18,9,2021,17:00,1,1.0,49.2648265000,4.0099828300,1,1.0
202100018137,50,17,9,2021,19:05,1,1.0,49.2568355392,4.0251605158,1,1.0
202100018137,50,17,9,2021,19:05,1,1.0,49.2568355392,4.0251605158,4,1.0
202100018165,1,19,9,2021,22:00,5,1.0,48.2990000000,4.0760000000,4,1.0
202100018170,1,18,9,2021,16:25,1,1.0,48.8482520000,2.4008000000,1,1.0
202100018170,1,18,9,2021,16:25,1,1.0,48.8482520000,2.4008000000,4,1.0
202100018174,1,18,9,2021,19:40,2,1.0,48.8328610000,2.3555400000,1,5.0
202100018174,1,18,9,2021,19:40,2,1.0,48.8328610000,2.3555400000,4,5.0
202100018176,50,18,9,2021,18:30,1,1.0,48.8546930000,2.3854180000,1,5.0
202100018176,50,18,9,2021,18:30,1,1.0,48.8546930000,2.3854180000,4,5.0
202100018181,1,17,9,2021,20:45,5,1.0,48.8760090000,2.3445160000,4,1.0
202100018181,1,17,9,2021,20:45,5,1.0,48.8760090000,2.3445160000,1,1.0
202100018186,50,18,9,2021,18:00,1,1.0,48.8325000000,2.4776100000,1,1.0
202100018186,50,18,9,2021,18:00,1,1.0,48.8325000000,2.4776100000,4,1.0
202100018190,1,18,9,2021,09:50,1,1.0,48.7382350000,2.5535100000,4,1.0
202100018190,1,18,9,2021,09:50,1,1.0,48.7382350000,2.5535100000,1,1.0
202100018191,1,18,9,2021,11:11,1,1.0,48.8990430000,2.4710110000,3,1.0
202100018191,1,18,9,2021,11:11,1,1.0,48.8990430000,2.4710110000,1,1.0
202100018196,50,18,9,2021,16:40,1,1.0,48.8024200000,2.2863430000,1,1.0
202100018196,50,18,9,2021,16:40,1,1.0,48.8024200000,2.2863430000,4,1.0
202100018198,1,18,9,2021,16:55,1,1.0,48.8934401631,2.2521248460,3,1.0
202100018198,1,18,9,2021,16:55,1,1.0,48.8934401631,2.2521248460,1,1.0
202100018237,1,18,9,2021,09:45,1,5.0,47.9367590000, -2.8090050000,4,1.0
202100018237,1,18,9,2021,09:45,1,5.0,47.9367590000, -2.8090050000,3,1.0
202100018246,1,19,9,2021,11:15,1,1.0,47.3180150000, -1.3469530000,2,1.0
202100018259,1,19,9,2021,14:40,1,1.0,43.6266750000,7.0955030000,1,1.0
202100018259,1,19,9,2021,14:40,1,1.0,43.6266750000,7.0955030000,3,1.0
202100018275,1,18,9,2021,10:20,1,1.0,44.3623880000,5.1291680000,1,1.0
202100018275,1,18,9,2021,10:20,1,1.0,44.3623880000,5.1291680000,3,1.0
202100018290,1,17,9,2021,06:00,2,1.0, -20.8732000000,55.4498500000,4,1.0
202100018290,1,17,9,2021,06:00,2,1.0, -20.8732000000,55.4498500000,1,1.0
202100018296,1,17,9,2021,18:20,1,1.0,45.7482203943,4.8324286938,1,5.0
202100018296,1,17,9,2021,18:20,1,1.0,45.7482203943,4.8324286938,4,5.0
202100018297,1,17,9,2021,18:05,1,1.0,45.7662200000,4.8591700000,4,5.0
202100018297,1,17,9,2021,18:05,1,1.0,45.7662200000,4.8591700000,1,5.0
202100018298,1,17,9,2021,11:15,1,1.0,45.7562808854,4.8402830539,1,1.0
202100018298,1,17,9,2021,11:15,1,1.0,45.7562808854,4.8402830539,4,1.0
202100018298,50,17,9,2021,11:15,1,1.0,45.7562808854,4.8402830539,1,1.0
202100018298,50,17,9,2021,11:15,1,1.0,45.7562808854,4.8402830539,4,1.0
202100018317,1,17,9,2021,06:30,2,1.0,46.7961016400,4.8114015321,4,1.0
202100018323,1,17,9,2021,08:10,1,1.0,48.5838440065,7.7585437149,4,1.0
202100018323,1,17,9,2021,08:10,1,1.0,48.5838440065,7.7585437149,1,1.0
202100018325,1,16,9,2021,11:30,1,1.0,48.5599420000,7.7676540000,1,1.0
202100018325,1,16,9,2021,11:30,1,1.0,48.5599420000,7.7676540000,4,1.0
202100018329,50,16,9,2021,15:30,1,1.0,49.4081200000,2.8223700000,1,1.0
202100018329,50,16,9,2021,15:30,1,1.0,49.4081200000,2.8223700000,4,1.0
202100018340,1,15,9,2021,17:10,1,1.0,47.7399800000, -3.3935400000,1,4.0
202100018340,1,15,9,2021,17:10,1,1.0,47.7399800000, -3.3935400000,4,4.0
202100018341,1,15,9,2021,16:40,1,1.0,47.7413200000, -3.3731900000,4,1.0
202100018341,1,15,9,2021,16:40,1,1.0,47.7413200000, -3.3731900000,1,1.0
202100018342,1,14,9,2021,18:20,1,1.0,47.7342000000, -3.4328300000,4,1.0
202100018342,1,14,9,2021,18:20,1,1.0,47.7342000000, -3.4328300000,1,1.0
202100018349,50,17,9,2021,17:59,1,1.0,47.4696720000, -0.5485870000,1,1.0
202100018349,50,17,9,2021,17:59,1,1.0,47.4696720000, -0.5485870000,4,1.0
202100018353,1,17,9,2021,19:20,2,1.0,47.2042600000, -1.5523700000,3,1.0
202100018353,1,17,9,2021,19:20,2,1.0,47.2042600000, -1.5523700000,1,1.0
202100018354,1,17,9,2021,09:50,1,1.0,47.2108700000, -1.6257900000,4,1.0
202100018354,1,17,9,2021,09:50,1,1.0,47.2108700000, -1.6257900000,1,1.0
202100018355,1,17,9,2021,11:30,1,1.0,47.3368878479,0.6532309439,1,5.0
202100018355,1,17,9,2021,11:30,1,1.0,47.3368878479,0.6532309439,4,5.0
202100018356,1,16,9,2021,19:55,2,1.0,47.3615200000,0.7084600000,3,1.0
202100018357,1,16,9,2021,14:30,1,1.0,47.3610013435,0.6970397200,1,5.0
202100018357,1,16,9,2021,14:30,1,1.0,47.3610013435,0.6970397200,4,5.0
202100018368,1,17,9,2021,08:28,1,1.0,48.4336800000,1.5040800000,1,1.0
202100018368,1,17,9,2021,08:28,1,1.0,48.4336800000,1.5040800000,3,1.0
202100018369,1,4,9,2021,13:20,1,1.0,48.4466000000,1.5210300000,1,1.0
202100018369,1,4,9,2021,13:20,1,1.0,48.4466000000,1.5210300000,4,1.0
202100018370,1,17,9,2021,13:50,1,1.0,49.0251410000,1.1804320000,4,1.0
202100018370,1,17,9,2021,13:50,1,1.0,49.0251410000,1.1804320000,1,1.0
202100018372,1,17,9,2021,17:35,1,1.0,46.9179000000,6.3435600000,1,1.0
202100018372,1,17,9,2021,17:35,1,1.0,46.9179000000,6.3435600000,4,1.0
202100018374,50,17,9,2021,20:30,5,1.0,47.2391600000,6.0223600000,4,1.0
202100018374,50,17,9,2021,20:30,5,1.0,47.2391600000,6.0223600000,1,1.0
202100018377,50,17,9,2021,16:41,1,1.0,46.1780400000, -1.1533600000,4,5.0
202100018377,50,17,9,2021,16:41,1,1.0,46.1780400000, -1.1533600000,1,5.0
202100018378,1,16,9,2021,21:15,5,1.0,49.1822500000, -0.3596600000,1,1.0
202100018378,1,16,9,2021,21:15,5,1.0,49.1822500000, -0.3596600000,4,1.0
202100018396,50,16,9,2021,00:25,5,1.0,48.8486310000,2.3725420000,1,5.0
202100018396,50,16,9,2021,00:25,5,1.0,48.8486310000,2.3725420000,4,5.0
202100018397,1,17,9,2021,20:45,5,1.0,48.8831040000,2.3880620000,1,1.0
202100018397,1,17,9,2021,20:45,5,1.0,48.8831040000,2.3880620000,4,1.0
202100018399,1,17,9,2021,20:30,5,1.0,48.8845370000,2.3269830000,1,5.0
202100018399,1,17,9,2021,20:30,5,1.0,48.8845370000,2.3269830000,4,5.0
202100018400,1,17,9,2021,19:45,1,1.0,48.8865050000,2.2928610000,4,4.0
202100018400,1,17,9,2021,19:45,1,1.0,48.8865050000,2.2928610000,1,4.0
202100018404,1,16,9,2021,13:00,1,1.0,48.8395749791,2.2626918162,4,6.0
202100018404,1,16,9,2021,13:00,1,1.0,48.8395749791,2.2626918162,1,6.0
202100018406,50,17,9,2021,11:15,1,1.0,48.8326930000,2.3782800000,1,1.0
202100018406,50,17,9,2021,11:15,1,1.0,48.8326930000,2.3782800000,4,1.0
202100018408,1,17,9,2021,15:18,1,1.0,48.8506690000,2.3944930000,4,5.0
202100018408,1,17,9,2021,15:18,1,1.0,48.8506690000,2.3944930000,1,5.0
202100018409,50,17,9,2021,09:20,1,1.0,48.8694070000,2.3252040000,1,1.0
202100018409,50,17,9,2021,09:20,1,1.0,48.8694070000,2.3252040000,4,1.0
202100018421,50,17,9,2021,14:45,1,1.0,48.9076510000,2.3388190000,1,1.0
202100018421,50,17,9,2021,14:45,1,1.0,48.9076510000,2.3388190000,4,1.0
202100018427,50,17,9,2021,16:45,1,1.0,48.8913790000,2.4030970000,1,5.0
202100018427,50,17,9,2021,16:45,1,1.0,48.8913790000,2.4030970000,4,5.0
202100018429,50,17,9,2021,18:05,1,1.0,48.9273000000,2.5472600000,1,1.0
202100018429,50,17,9,2021,18:05,1,1.0,48.9273000000,2.5472600000,4,1.0
202100018432,50,17,9,2021,19:10,1,1.0,48.9355679124,2.3359492242,3,1.0
202100018432,50,17,9,2021,19:10,1,1.0,48.9355679124,2.3359492242,1,1.0
202100018438,50,16,9,2021,17:20,1,1.0,48.9320283537,2.2871571779,1,1.0
202100018438,50,16,9,2021,17:20,1,1.0,48.9320283537,2.2871571779,4,1.0
202100018442,1,14,9,2021,09:00,1,2.0,48.9130550000,2.2354290000,1,5.0
202100018442,1,14,9,2021,09:00,1,2.0,48.9130550000,2.2354290000,4,5.0
202100018448,50,15,9,2021,22:17,5,1.0,47.7800670000,7.3650750000,4,1.0
202100018454,1,16,9,2021,11:30,1,1.0,47.9553290000, -2.5664450000,3,1.0
202100018454,1,16,9,2021,11:30,1,1.0,47.9553290000, -2.5664450000,1,1.0
202100018456,1,18,9,2021,09:15,1,1.0,42.4269007220,9.4297109799,2,1.0
202100018459,1,18,9,2021,01:20,3,1.0,46.7730840000,0.1908020000,2,1.0
202100018459,1,18,9,2021,01:20,3,1.0,46.7730840000,0.1908020000,1,1.0
202100018462,1,18,9,2021,09:15,1,1.0,47.5996090000,7.5769940000,1,1.0
202100018462,1,18,9,2021,09:15,1,1.0,47.5996090000,7.5769940000,4,1.0
202100018494,1,12,9,2021,14:50,1,1.0,47.8157770000,7.1061800000,3,1.0
202100018494,1,12,9,2021,14:50,1,1.0,47.8157770000,7.1061800000,1,1.0
202100018523,1,16,9,2021,18:15,1,2.0,45.7480000000,4.8390100000,4,1.0
202100018523,1,16,9,2021,18:15,1,2.0,45.7480000000,4.8390100000,1,1.0
202100018525,1,16,9,2021,07:00,2,1.0,45.7246398571,4.8540580273,1,5.0
202100018525,1,16,9,2021,07:00,2,1.0,45.7246398571,4.8540580273,4,5.0
202100018536,1,15,9,2021,15:40,1,1.0,48.9534700000,2.1506830000,1,1.0
202100018536,1,15,9,2021,15:40,1,1.0,48.9534700000,2.1506830000,3,1.0
202100018545,1,15,9,2021,13:17,1,1.0,46.7941963129,4.8493047363,4,4.0
202100018548,1,31,8,2021,15:20,1,1.0,45.6044580228,4.7826039791,4,1.0
202100018548,1,31,8,2021,15:20,1,1.0,45.6044580228,4.7826039791,1,1.0
202100018552,1,16,9,2021,12:10,1,3.0,43.3158130049, -0.3621116281,1,1.0
202100018552,1,16,9,2021,12:10,1,3.0,43.3158130049, -0.3621116281,4,1.0
202100018564,50,15,9,2021,12:20,1,1.0,49.3642400000,6.1411100000,4,1.0
202100018564,50,15,9,2021,12:20,1,1.0,49.3642400000,6.1411100000,1,1.0
202100018567,1,14,9,2021,11:02,1,1.0,47.7561100000, -3.3912800000,4,5.0
202100018571,1,15,9,2021,17:15,1,8.0,48.9451483219,4.3709034694,3,1.0
202100018571,1,15,9,2021,17:15,1,8.0,48.9451483219,4.3709034694,1,1.0
202100018576,1,15,9,2021,08:50,1,1.0,47.3926382075,0.6805434536,1,1.0
202100018576,1,15,9,2021,08:50,1,1.0,47.3926382075,0.6805434536,4,1.0
202100018582,1,16,9,2021,07:50,1,1.0,48.4005400000, -4.4546270000,1,1.0
202100018582,1,16,9,2021,07:50,1,1.0,48.4005400000, -4.4546270000,4,1.0
202100018583,1,16,9,2021,15:56,1,1.0,49.0292500000,1.1520500000,4,1.0
202100018584,1,14,9,2021,18:50,1,8.0,49.0194800000,1.1577300000,4,1.0
202100018590,1,16,9,2021,11:45,1,1.0,46.1803000000, -1.1242400000,1,5.0
202100018590,1,16,9,2021,11:45,1,1.0,46.1803000000, -1.1242400000,4,5.0
202100018591,1,16,9,2021,08:10,1,1.0,46.1409900000, -1.1534300000,1,1.0
202100018591,1,16,9,2021,08:10,1,1.0,46.1409900000, -1.1534300000,4,1.0
202100018604,1,15,9,2021,16:00,1,2.0,48.8779630000,2.2878850000,4,1.0
202100018607,1,15,9,2021,20:40,5,8.0,48.8336970000,2.3319360000,4,1.0
202100018607,1,15,9,2021,20:40,5,8.0,48.8336970000,2.3319360000,1,1.0
202100018608,1,16,9,2021,21:05,5,1.0,48.8480921572,2.3991871743,1,1.0
202100018608,1,16,9,2021,21:05,5,1.0,48.8480921572,2.3991871743,4,1.0
202100018612,50,16,9,2021,08:40,1,1.0,48.8733930000,2.3526560000,1,1.0
202100018612,50,16,9,2021,08:40,1,1.0,48.8733930000,2.3526560000,4,1.0
202100018615,50,16,9,2021,08:15,1,1.0,48.8558083330,2.3684901669,4,6.0
